;model;year;price;transmission;mileage;fuelType;tax;mpg;engineSize;brand
40; T-Roc;2018;18695;Manual;6753;Petrol;145;53,3;1,5;vw
41; T-Roc;2019;23999;Manual;4224;Petrol;145;42,2;1,5;vw
42; T-Roc;2019;24490;Manual;6144;Diesel;145;50,4;2,0;vw
43; T-Roc;2019;24490;Manual;5345;Diesel;145;50,4;2,0;vw
44; T-Roc;2019;25990;Semi-Auto;4233;Diesel;145;49,6;2,0;vw
45; T-Roc;2018;17995;Manual;14837;Petrol;145;53,3;1,5;vw
46; T-Roc;2018;17995;Manual;14337;Petrol;145;53,3;1,5;vw
47; T-Roc;2019;23999;Semi-Auto;5027;Petrol;145;39,8;1,5;vw
48; T-Roc;2019;22230;Manual;3392;Diesel;145;50,4;2,0;vw
49; T-Roc;2019;23999;Manual;2520;Petrol;145;42,2;1,5;vw
50; T-Roc;2019;36799;Automatic;3028;Petrol;145;32,5;2,0;vw
51; T-Roc;2018;22990;Manual;9048;Petrol;145;53,3;1,5;vw
52; T-Roc;2018;20995;Manual;7621;Petrol;145;53,3;1,5;vw
53; T-Roc;2019;21995;Manual;4387;Diesel;145;50,4;1,6;vw
54; T-Roc;2018;17995;Manual;10826;Petrol;150;55,4;1,0;vw
55; T-Roc;2018;19450;Manual;10823;Petrol;145;53,3;1,5;vw
56; T-Roc;2019;20998;Manual;10;Diesel;145;50,4;1,6;vw
57; T-Roc;2020;27990;Manual;322;Diesel;145;50,4;2,0;vw
58; T-Roc;2019;22900;Manual;8249;Diesel;145;50,4;1,6;vw
59; T-Roc;2018;16990;Manual;33555;Petrol;145;53,3;1,5;vw
60; T-Roc;2019;21998;Manual;10;Diesel;145;50,4;2,0;vw
61; T-Roc;2019;25990;Semi-Auto;2423;Diesel;145;49,6;2,0;vw
62; T-Roc;2019;24490;Manual;6144;Diesel;145;50,4;2,0;vw
63; T-Roc;2019;24490;Manual;5345;Diesel;145;50,4;2,0;vw
64; T-Roc;2019;25990;Semi-Auto;4233;Diesel;145;49,6;2,0;vw
65; T-Roc;2018;18995;Manual;10990;Petrol;145;53,3;1,5;vw
66; T-Roc;2018;18495;Manual;10398;Petrol;145;53,3;1,5;vw
67; T-Roc;2018;18595;Manual;6482;Diesel;145;50,4;1,6;vw
68; T-Roc;2018;17195;Manual;19578;Petrol;145;55,4;1,0;vw
69; T-Roc;2019;31995;Semi-Auto;1000;Petrol;145;32,5;2,0;vw
70; T-Roc;2019;31995;Semi-Auto;1000;Petrol;145;32,5;2,0;vw
71; T-Roc;2018;18595;Manual;6482;Diesel;145;50,4;1,6;vw
72; T-Roc;2018;17195;Manual;19578;Petrol;145;55,4;1,0;vw
73; T-Roc;2018;18495;Manual;10398;Petrol;145;53,3;1,5;vw
74; T-Roc;2018;20498;Manual;21081;Petrol;145;53,3;1,5;vw
75; T-Roc;2019;21995;Semi-Auto;1045;Diesel;145;49,6;2,0;vw
76; T-Roc;2019;22495;Semi-Auto;3779;Diesel;145;49,6;2,0;vw
77; T-Roc;2019;31495;Semi-Auto;1790;Petrol;145;32,5;2,0;vw
78; T-Roc;2019;21495;Manual;2000;Petrol;145;42,2;1,5;vw
79; T-Roc;2018;18995;Manual;6884;Petrol;145;53,3;1,5;vw
80; T-Roc;2019;32998;Semi-Auto;1566;Petrol;150;32,5;2,0;vw
81; T-Roc;2019;19798;Manual;10535;Petrol;145;42,2;1,5;vw
82; T-Roc;2019;21998;Manual;6187;Diesel;145;50,4;2,0;vw
83; T-Roc;2019;19695;Manual;7000;Diesel;145;50,4;1,6;vw
84; T-Roc;2019;21998;Manual;6712;Diesel;145;46,3;2,0;vw
85; T-Roc;2018;20998;Manual;12043;Petrol;145;53,3;1,5;vw
86; T-Roc;2019;21495;Manual;100;Petrol;145;42,2;1,5;vw
87; T-Roc;2019;21095;Manual;6000;Diesel;145;50,4;1,6;vw
88; T-Roc;2019;24495;Semi-Auto;5773;Diesel;150;49,6;2,0;vw
89; T-Roc;2018;19489;Manual;7389;Petrol;145;53,3;1,5;vw
90; T-Roc;2018;21489;Manual;16775;Petrol;145;53,3;1,5;vw
91; T-Roc;2020;20989;Manual;3800;Diesel;150;50,4;1,6;vw
92; T-Roc;2019;19950;Manual;6000;Petrol;145;44,1;1,0;vw
93; T-Roc;2019;23950;Manual;4800;Diesel;145;46,3;2,0;vw
94; T-Roc;2018;20489;Manual;23385;Diesel;145;56,5;2,0;vw
95; T-Roc;2018;20998;Manual;16735;Petrol;145;53,3;1,5;vw
96; T-Roc;2018;16995;Manual;30214;Petrol;145;55,4;1,0;vw
97; T-Roc;2018;18995;Manual;15307;Petrol;145;53,3;1,5;vw
98; T-Roc;2018;18498;Manual;9128;Petrol;145;44,1;1,0;vw
99; T-Roc;2019;21498;Manual;14;Diesel;150;50,4;1,6;vw
100; T-Roc;2017;11489;Manual;17954;Petrol;150;60,1;1,0;vw
101; T-Roc;2019;32998;Semi-Auto;3167;Petrol;145;32,5;2,0;vw
102; T-Roc;2018;21991;Manual;9076;Petrol;145;53,3;1,5;vw
103; T-Roc;2019;26250;Semi-Auto;1400;Petrol;145;51,4;1,5;vw
104; T-Roc;2019;22450;Automatic;5000;Petrol;145;39,8;1,5;vw
105; T-Roc;2019;19450;Manual;1689;Diesel;145;50,4;1,6;vw
106; T-Roc;2019;21291;Manual;3000;Diesel;145;50,4;2,0;vw
107; T-Roc;2019;19950;Manual;5000;Diesel;145;50,4;1,6;vw
108; T-Roc;2019;18998;Manual;13697;Petrol;150;44,1;1,0;vw
109; T-Roc;2019;22950;Semi-Auto;5000;Petrol;150;39,8;1,5;vw
110; T-Roc;2018;17491;Manual;20150;Petrol;145;55,4;1,0;vw
111; T-Roc;2018;18250;Manual;8800;Petrol;145;44,1;1,0;vw
112; T-Roc;2019;21750;Manual;8325;Diesel;145;50,4;1,6;vw
113; T-Roc;2019;21995;Manual;49;Diesel;145;50,4;1,6;vw
114; T-Roc;2019;22250;Manual;5876;Diesel;145;50,4;1,6;vw
115; T-Roc;2019;22995;Manual;2966;Diesel;145;50,4;2,0;vw
116; T-Roc;2019;28495;Automatic;2150;Petrol;145;34,5;2,0;vw
117; T-Roc;2018;16975;Manual;18151;Petrol;145;55,4;1,0;vw
118; T-Roc;2019;21495;Manual;461;Diesel;145;50,4;1,6;vw
119; T-Roc;2018;19495;Manual;8350;Petrol;145;55,4;1,0;vw
120; T-Roc;2019;23070;Manual;9999;Diesel;145;50,4;1,6;vw
121; T-Roc;2019;22691;Manual;5511;Diesel;145;46,3;2,0;vw
122; T-Roc;2018;18591;Manual;7512;Petrol;145;55,4;1,0;vw
123; T-Roc;2019;22495;Manual;2974;Diesel;145;50,4;2,0;vw
124; T-Roc;2019;22995;Automatic;6362;Diesel;145;49,6;2,0;vw
125; T-Roc;2019;21495;Manual;3014;Diesel;145;50,4;1,6;vw
126; T-Roc;2019;21495;Manual;4417;Diesel;145;50,4;1,6;vw
127; T-Roc;2019;23995;Semi-Auto;4112;Diesel;150;49,6;2,0;vw
128; T-Roc;2018;21495;Manual;13750;Diesel;150;50,4;1,6;vw
129; T-Roc;2017;13995;Manual;20706;Petrol;0;65,7;1,0;vw
130; T-Roc;2020;26995;Semi-Auto;2964;Petrol;150;39,8;1,5;vw
131; T-Roc;2018;17995;Manual;20961;Petrol;145;55,4;1,0;vw
132; T-Roc;2018;21995;Manual;9898;Petrol;145;53,3;1,5;vw
133; T-Roc;2018;20500;Manual;14505;Diesel;145;56,5;2,0;vw
134; T-Roc;2019;23499;Manual;1647;Petrol;145;42,2;1,5;vw
135; T-Roc;2019;20995;Manual;4000;Diesel;145;50,4;2,0;vw
136; T-Roc;2018;16999;Manual;11657;Petrol;145;55,4;1,0;vw
137; T-Roc;2018;21495;Manual;5215;Petrol;145;53,3;1,5;vw
138; T-Roc;2020;20995;Manual;4000;Petrol;145;42,2;1,5;vw
139; T-Roc;2018;19995;Semi-Auto;20709;Petrol;150;52,3;1,5;vw
140; T-Roc;2018;17999;Manual;6400;Petrol;150;55,4;1,0;vw
141; T-Roc;2020;21999;Manual;5000;Petrol;145;42,2;1,5;vw
142; T-Roc;2018;19995;Manual;23975;Petrol;145;53,3;1,5;vw
143; T-Roc;2018;18990;Manual;15220;Diesel;150;56,5;2,0;vw
144; T-Roc;2018;22995;Semi-Auto;18023;Petrol;150;41,5;2,0;vw
145; T-Roc;2018;17995;Manual;18080;Petrol;145;55,4;1,0;vw
146; T-Roc;2019;20995;Manual;5102;Diesel;145;50,4;2,0;vw
147; T-Roc;2020;21995;Manual;5120;Diesel;145;50,4;1,6;vw
148; T-Roc;2019;17999;Manual;8000;Petrol;145;44,1;1,0;vw
149; T-Roc;2020;25999;Manual;5000;Petrol;145;44,1;1,5;vw
150; T-Roc;2019;21799;Manual;4693;Diesel;145;46,3;2,0;vw
151; T-Roc;2018;19999;Manual;20645;Petrol;145;53,3;1,5;vw
152; T-Roc;2018;19999;Manual;6108;Petrol;145;53,3;1,5;vw
153; T-Roc;2020;20499;Manual;501;Petrol;145;44,1;1,0;vw
154; T-Roc;2018;19499;Manual;25380;Diesel;150;56,5;2,0;vw
155; T-Roc;2018;20499;Manual;10202;Petrol;145;53,3;1,5;vw
156; T-Roc;2018;17999;Manual;23374;Petrol;145;53,3;1,5;vw
157; T-Roc;2019;22995;Automatic;5000;Petrol;145;39,8;1,5;vw
158; T-Roc;2019;22495;Semi-Auto;2860;Petrol;145;39,8;1,5;vw
159; T-Roc;2018;21995;Manual;19476;Petrol;150;42,2;1,5;vw
160; T-Roc;2018;17899;Manual;11398;Petrol;145;53,3;1,5;vw
161; T-Roc;2018;16999;Manual;8074;Petrol;145;55,4;1,0;vw
162; T-Roc;2018;16999;Manual;11877;Petrol;145;55,4;1,0;vw
163; T-Roc;2018;16999;Manual;17506;Petrol;145;55,4;1,0;vw
164; T-Roc;2020;27499;Semi-Auto;3000;Petrol;145;39,8;1,5;vw
165; T-Roc;2018;22798;Semi-Auto;8690;Petrol;145;41,5;2,0;vw
166; T-Roc;2018;18999;Manual;21800;Petrol;145;53,3;1,5;vw
167; T-Roc;2019;19995;Manual;4407;Diesel;145;50,4;1,6;vw
168; T-Roc;2018;16799;Manual;16817;Petrol;145;55,4;1,0;vw
169; T-Roc;2019;27499;Automatic;6000;Diesel;145;49,6;2,0;vw
170; T-Roc;2018;21495;Manual;9287;Petrol;145;53,3;1,5;vw
171; T-Roc;2018;19995;Manual;9600;Petrol;150;53,3;1,5;vw
172; T-Roc;2019;21495;Manual;5032;Diesel;145;50,4;2,0;vw
173; T-Roc;2018;16999;Manual;14058;Petrol;145;44,1;1,0;vw
174; T-Roc;2018;23799;Semi-Auto;6532;Petrol;145;41,5;2,0;vw
175; T-Roc;2019;21290;Manual;1780;Diesel;145;50,4;1,6;vw
176; T-Roc;2018;19290;Manual;2750;Petrol;145;53,3;1,5;vw
177; T-Roc;2020;26000;Manual;10;Petrol;145;44,1;1,5;vw
178; T-Roc;2019;19445;Manual;11372;Diesel;150;50,4;1,6;vw
179; T-Roc;2018;16899;Manual;20010;Petrol;145;44,1;1,0;vw
180; T-Roc;2018;19800;Manual;24093;Petrol;145;53,3;1,5;vw
181; T-Roc;2018;17499;Manual;14944;Petrol;145;53,3;1,5;vw
182; T-Roc;2018;20199;Manual;12506;Petrol;145;53,3;1,5;vw
183; T-Roc;2020;35099;Semi-Auto;1376;Petrol;145;32,5;2,0;vw
184; T-Roc;2018;19299;Manual;16077;Petrol;145;53,3;1,5;vw
185; T-Roc;2018;17299;Manual;18533;Petrol;145;55,4;1,0;vw
186; T-Roc;2018;16499;Manual;19619;Petrol;145;44,1;1,0;vw
187; T-Roc;2019;29699;Automatic;8000;Petrol;145;32,5;2,0;vw
188; T-Roc;2018;17499;Manual;16453;Petrol;145;44,1;1,0;vw
189; T-Roc;2018;25995;Semi-Auto;5756;Petrol;150;41,5;2,0;vw
190; T-Roc;2019;18998;Manual;6067;Petrol;150;44,1;1,0;vw
191; T-Roc;2018;21490;Semi-Auto;20500;Petrol;145;53,3;1,5;vw
192; T-Roc;2020;29750;Semi-Auto;2000;Diesel;150;49,6;2,0;vw
193; T-Roc;2018;17250;Manual;7942;Petrol;150;55,4;1,0;vw
194; T-Roc;2019;19995;Manual;9739;Petrol;150;42,2;1,5;vw
195; T-Roc;2019;19495;Manual;5309;Petrol;150;44,1;1,0;vw
196; T-Roc;2019;19995;Manual;12828;Petrol;150;42,2;1,5;vw
197; T-Roc;2019;18995;Manual;13557;Diesel;145;50,4;1,6;vw
198; T-Roc;2019;22795;Manual;4852;Diesel;150;50,4;1,6;vw
199; T-Roc;2018;20295;Manual;10467;Petrol;145;53,3;1,5;vw
200; T-Roc;2019;24995;Semi-Auto;6588;Diesel;145;49,6;2,0;vw
201; T-Roc;2018;21495;Manual;9287;Petrol;145;53,3;1,5;vw
202; T-Roc;2018;18281;Manual;34414;Petrol;150;53,3;1,5;vw
203; T-Roc;2019;21095;Manual;3500;Petrol;145;42,2;1,5;vw
204; T-Roc;2018;19961;Manual;26736;Petrol;145;53,3;1,5;vw
205; T-Roc;2018;18232;Manual;17693;Petrol;145;55,4;1,0;vw
206; T-Roc;2019;29690;Automatic;7988;Petrol;145;32,5;2,0;vw
207; T-Roc;2020;24490;Manual;2243;Petrol;145;44,1;1,5;vw
208; T-Roc;2020;24250;Manual;2000;Diesel;145;50,4;1,6;vw
209; T-Roc;2020;26450;Semi-Auto;2000;Petrol;145;39,8;1,5;vw
210; T-Roc;2019;23995;Manual;4116;Petrol;145;42,2;1,5;vw
211; T-Roc;2018;17657;Manual;3579;Petrol;145;55,4;1,0;vw
212; T-Roc;2019;18500;Manual;7102;Diesel;145;50,4;1,6;vw
213; T-Roc;2020;26000;Manual;2000;Petrol;145;42,2;1,5;vw
214; T-Roc;2018;23995;Semi-Auto;11273;Petrol;145;51,4;1,5;vw
215; T-Roc;2020;22490;Manual;3555;Diesel;145;50,4;2,0;vw
216; T-Roc;2019;25196;Semi-Auto;5221;Diesel;145;49,6;2,0;vw
217; T-Roc;2020;27995;Semi-Auto;375;Petrol;145;39,8;1,5;vw
218; T-Roc;2019;20891;Manual;4489;Diesel;145;50,4;1,6;vw
219; T-Roc;2019;20995;Manual;21599;Diesel;145;50,4;1,6;vw
220; T-Roc;2018;17742;Manual;25311;Petrol;145;53,3;1,5;vw
221; T-Roc;2018;20492;Manual;19235;Petrol;145;53,3;1,5;vw
222; T-Roc;2019;22791;Automatic;4296;Diesel;145;50,4;2,0;vw
223; T-Roc;2019;32490;Automatic;9475;Petrol;145;32,5;2,0;vw
224; T-Roc;2019;22380;Manual;9868;Diesel;145;50,4;1,6;vw
225; T-Roc;2018;17941;Manual;17521;Petrol;150;55,4;1,0;vw
226; T-Roc;2020;21230;Manual;1897;Petrol;145;44,1;1,0;vw
227; T-Roc;2019;19690;Manual;8350;Diesel;145;50,4;1,6;vw
228; T-Roc;2019;32350;Automatic;100;Petrol;145;32,5;2,0;vw
229; T-Roc;2019;20500;Manual;100;Diesel;145;50,4;2,0;vw
230; T-Roc;2020;34995;Semi-Auto;2000;Petrol;150;32,5;2,0;vw
231; T-Roc;2019;20495;Manual;5829;Petrol;145;42,2;1,5;vw
232; T-Roc;2018;17000;Manual;12894;Petrol;150;44,1;1,0;vw
233; T-Roc;2018;17950;Manual;18200;Petrol;150;53,3;1,5;vw
234; T-Roc;2020;25680;Manual;295;Petrol;145;42,2;1,5;vw
235; T-Roc;2020;25500;Manual;3000;Petrol;145;44,1;1,5;vw
236; T-Roc;2018;19042;Manual;11713;Petrol;145;53,3;1,5;vw
237; T-Roc;2019;23740;Automatic;5157;Diesel;145;50,4;2,0;vw
238; T-Roc;2019;32290;Automatic;3146;Petrol;145;32,5;2,0;vw
239; T-Roc;2019;20991;Manual;2520;Diesel;145;50,4;1,6;vw
240; T-Roc;2019;22836;Manual;5224;Diesel;145;50,4;1,6;vw
241; T-Roc;2019;23995;Manual;2819;Petrol;145;42,2;1,5;vw
242; T-Roc;2020;25490;Manual;1713;Petrol;145;44,1;1,5;vw
243; T-Roc;2019;29236;Semi-Auto;2339;Petrol;145;34,5;2,0;vw
244; T-Roc;2019;19892;Manual;9500;Petrol;150;42,2;1,5;vw
245; T-Roc;2018;18952;Manual;10977;Petrol;145;44,1;1,0;vw
246; T-Roc;2018;21412;Manual;11721;Petrol;145;53,3;1,5;vw
247; T-Roc;2020;27207;Semi-Auto;796;Petrol;145;39,8;1,5;vw
248; T-Roc;2020;27507;Semi-Auto;2051;Petrol;145;39,8;1,5;vw
249; T-Roc;2019;22206;Manual;2344;Diesel;145;46,3;2,0;vw
250; T-Roc;2019;22026;Manual;6230;Diesel;145;46,3;2,0;vw
251; T-Roc;2019;18998;Manual;11833;Petrol;150;44,1;1,0;vw
252; T-Roc;2019;22262;Manual;2030;Diesel;145;46,3;2,0;vw
253; T-Roc;2019;29100;Automatic;12400;Petrol;145;34,5;2,0;vw
254; T-Roc;2019;20990;Manual;20124;Diesel;145;50,4;1,6;vw
255; T-Roc;2019;25990;Manual;10986;Diesel;145;50,4;2,0;vw
256; T-Roc;2018;15752;Manual;10800;Petrol;145;55,4;1,0;vw
257; T-Roc;2019;27291;Semi-Auto;3381;Diesel;150;49,6;2,0;vw
258; T-Roc;2019;23340;Manual;4530;Diesel;150;50,4;2,0;vw
259; T-Roc;2019;20790;Manual;25;Diesel;145;50,4;1,6;vw
260; T-Roc;2020;26995;Semi-Auto;6500;Petrol;145;39,8;1,5;vw
261; T-Roc;2018;20291;Manual;23195;Petrol;145;53,3;1,5;vw
262; T-Roc;2019;20491;Manual;10;Diesel;145;50,4;1,6;vw
263; T-Roc;2019;21490;Manual;110;Diesel;145;50,4;2,0;vw
264; T-Roc;2019;20490;Manual;10;Diesel;145;50,4;1,6;vw
265; T-Roc;2019;20990;Manual;111;Diesel;145;50,4;2,0;vw
266; T-Roc;2019;23990;Manual;110;Diesel;145;46,3;2,0;vw
267; T-Roc;2019;31991;Semi-Auto;9366;Petrol;145;32,5;2,0;vw
268; T-Roc;2019;20990;Manual;100;Diesel;145;50,4;2,0;vw
269; T-Roc;2019;22950;Manual;2694;Diesel;145;50,4;2,0;vw
270; T-Roc;2019;23490;Manual;6222;Diesel;145;50,4;2,0;vw
271; T-Roc;2019;34991;Automatic;10824;Petrol;145;32,5;2,0;vw
272; T-Roc;2019;32998;Automatic;3404;Petrol;145;32,5;2,0;vw
273; T-Roc;2020;25790;Semi-Auto;1208;Diesel;145;50,4;2,0;vw
274; T-Roc;2019;19090;Manual;6315;Diesel;145;50,4;2,0;vw
275; T-Roc;2019;23715;Semi-Auto;1867;Petrol;145;39,8;1,5;vw
276; T-Roc;2020;24590;Manual;22462;Diesel;145;50,4;2,0;vw
277; T-Roc;2020;24999;Semi-Auto;1165;Diesel;145;50,4;2,0;vw
278; T-Roc;2019;24549;Automatic;6737;Diesel;145;50,4;2,0;vw
279; T-Roc;2019;21229;Manual;50;Diesel;145;50,4;2,0;vw
280; T-Roc;2019;21229;Manual;50;Diesel;145;50,4;2,0;vw
281; T-Roc;2019;21229;Manual;50;Diesel;145;50,4;2,0;vw
282; T-Roc;2020;23590;Manual;2920;Diesel;145;50,4;2,0;vw
283; T-Roc;2019;22471;Manual;5794;Diesel;145;50,4;2,0;vw
284; T-Roc;2019;22410;Semi-Auto;5528;Petrol;145;39,8;1,5;vw
285; T-Roc;2019;24491;Semi-Auto;4121;Diesel;150;49,6;2,0;vw
286; T-Roc;2019;24291;Semi-Auto;6830;Diesel;150;49,6;2,0;vw
287; T-Roc;2019;25491;Semi-Auto;6770;Diesel;150;49,6;2,0;vw
288; T-Roc;2018;17499;Manual;13500;Petrol;150;44,1;1,0;vw
289; T-Roc;2019;31091;Semi-Auto;5987;Petrol;145;32,5;2,0;vw
290; T-Roc;2019;24491;Semi-Auto;7445;Diesel;145;50,4;2,0;vw
291; T-Roc;2019;23591;Semi-Auto;3497;Petrol;145;39,8;1,5;vw
292; T-Roc;2019;21191;Manual;2987;Diesel;145;46,3;2,0;vw
293; T-Roc;2019;21691;Manual;7054;Diesel;145;46,3;2,0;vw
294; T-Roc;2019;33000;Semi-Auto;2515;Petrol;145;32,5;2,0;vw
295; T-Roc;2020;32995;Semi-Auto;2000;Petrol;150;32,5;2,0;vw
296; T-Roc;2019;25995;Semi-Auto;5250;Petrol;150;39,8;1,5;vw
297; T-Roc;2019;25542;Semi-Auto;2507;Petrol;145;39,8;1,5;vw
298; T-Roc;2019;18995;Manual;15996;Petrol;150;44,1;1,0;vw
299; T-Roc;2018;19995;Manual;6165;Petrol;150;53,3;1,5;vw
300; T-Roc;2018;17995;Manual;12850;Petrol;145;55,4;1,0;vw
301; T-Roc;2019;20995;Manual;12000;Diesel;150;50,4;1,6;vw
302; T-Roc;2019;17495;Manual;5500;Diesel;150;50,4;1,6;vw
303; T-Roc;2018;17400;Manual;15239;Petrol;145;55,4;1,0;vw
304; T-Roc;2020;19541;Manual;4822;Diesel;145;51,4;1,6;vw
305; T-Roc;2019;21290;Manual;5599;Diesel;145;50,4;2,0;vw
306; T-Roc;2019;21990;Semi-Auto;6992;Diesel;150;49,6;2,0;vw
307; T-Roc;2019;22940;Manual;5211;Diesel;150;50,4;2,0;vw
308; T-Roc;2019;21991;Manual;3500;Petrol;145;53,3;1,5;vw
309; T-Roc;2019;22990;Manual;3254;Diesel;150;50,4;2,0;vw
310; T-Roc;2020;24990;Manual;2000;Petrol;145;44,1;1,5;vw
311; T-Roc;2018;23750;Automatic;12188;Petrol;145;41,5;2,0;vw
312; T-Roc;2018;19190;Manual;35100;Petrol;145;53,3;1,5;vw
313; T-Roc;2020;26790;Semi-Auto;3500;Diesel;145;49,6;2,0;vw
314; T-Roc;2019;32990;Automatic;5195;Petrol;145;32,5;2,0;vw
315; T-Roc;2018;18990;Manual;9922;Petrol;145;53,3;1,5;vw
316; T-Roc;2019;21676;Manual;3720;Diesel;145;46,3;2,0;vw
317; T-Roc;2018;18791;Manual;9000;Diesel;150;50,4;1,6;vw
318; T-Roc;2018;18491;Manual;15597;Petrol;150;53,3;1,5;vw
319; T-Roc;2020;24490;Manual;799;Petrol;145;44,1;1,5;vw
320; T-Roc;2018;21092;Manual;17588;Petrol;145;53,3;1,5;vw
321; T-Roc;2019;20490;Manual;73;Diesel;145;50,4;2,0;vw
322; T-Roc;2019;33074;Semi-Auto;1409;Petrol;145;32,5;2,0;vw
323; T-Roc;2019;27201;Semi-Auto;1293;Petrol;145;39,8;1,5;vw
324; T-Roc;2018;21401;Manual;8000;Petrol;150;53,3;1,5;vw
325; T-Roc;2019;22501;Manual;4045;Diesel;145;50,4;2,0;vw
326; T-Roc;2019;23390;Manual;3500;Petrol;145;42,2;1,5;vw
327; T-Roc;2019;24990;Automatic;187;Diesel;145;49,6;2,0;vw
328; T-Roc;2020;25990;Manual;3500;Petrol;145;42,2;1,5;vw
329; T-Roc;2019;23995;Semi-Auto;15134;Petrol;145;39,8;1,5;vw
330; T-Roc;2019;22065;Manual;3886;Diesel;145;50,4;2,0;vw
331; T-Roc;2019;24750;Semi-Auto;5497;Diesel;150;49,6;2,0;vw
332; T-Roc;2019;25000;Semi-Auto;5812;Diesel;150;49,6;2,0;vw
333; T-Roc;2019;26500;Semi-Auto;1986;Petrol;145;39,8;1,5;vw
334; T-Roc;2018;17250;Manual;12894;Petrol;145;44,1;1,0;vw
335; T-Roc;2020;35000;Semi-Auto;2000;Petrol;150;32,5;2,0;vw
336; T-Roc;2020;25500;Manual;2000;Petrol;145;42,2;1,5;vw
337; T-Roc;2019;20912;Manual;6608;Diesel;145;50,4;1,6;vw
338; T-Roc;2018;22500;Automatic;10424;Petrol;145;41,5;2,0;vw
339; T-Roc;2020;22495;Manual;4;Diesel;145;50,4;1,6;vw
340; T-Roc;2018;19998;Semi-Auto;11941;Petrol;145;52,3;1,5;vw
341; T-Roc;2019;20906;Manual;2681;Diesel;145;50,4;1,6;vw
342; T-Roc;2019;21995;Manual;14685;Diesel;150;50,4;1,6;vw
343; T-Roc;2019;30490;Automatic;1278;Petrol;145;34,5;2,0;vw
344; T-Roc;2019;32990;Automatic;8045;Petrol;145;32,5;2,0;vw
345; T-Roc;2019;22625;Manual;3744;Diesel;145;46,3;2,0;vw
346; T-Roc;2019;22791;Automatic;4064;Diesel;145;50,4;2,0;vw
347; T-Roc;2019;20500;Manual;8666;Diesel;145;50,4;1,6;vw
348; T-Roc;2019;23490;Automatic;5309;Petrol;145;39,8;1,5;vw
349; T-Roc;2019;20225;Manual;10375;Diesel;145;50,4;1,6;vw
